24853,97477.5,6
22849.6,86297.1,6
24655.8,81850.4,6
32671.2,99619.9,7
81496.2,25466.3,1
76115.9,57372.8,2
23247,11587.9,3
44406.7,16681.1,0
84216.1,32193.2,1
15845.1,72144.8,6
24297.2,68511,6
39940.3,38909.1,5
10387.5,132.009,3
94631.6,846.906,1
74153.3,68250.5,9
42244.4,54083.3,4
43205.6,68419.6,4
72121.5,28163,1
84942,51979.9,2
84470.3,93201.2,9
49772.4,76203.3,7
54714,42109.4,5
39149.9,58344.5,4
38183.7,79507.9,7
20732.6,27131.7,3
53795.7,30031.8,5
70881.1,53333.7,2
8691.73,75702.6,6
21954.5,94370.6,6
43739.5,73937.9,4
78554.9,60867.9,2
24061.9,14366.8,3
72910.8,24854.3,1
27748.8,64481.7,8
98565.4,52567.9,2
34054,3434.25,0
81627.1,67522.7,9
74293.7,12865.3,1
60345.5,13236.7,0
10264.4,73930.2,6
80167.1,54769.4,2
14071.1,74934.3,6
10703.5,58391.3,8
73399.9,71353.8,9
71173.2,3756.03,1
90229.9,48224.3,2
13886.1,49835.5,8
49678.6,70973.8,4
24027,26691.1,3
7811.17,11354.1,3
41826.6,53751.8,4
89978.6,70505.9,9
99091.2,59357.8,2
93891.6,85495.7,9
2767.68,79619.3,6
22323.5,94830.1,6
11967.9,20547.4,3
30336.5,309.163,3
1368.26,63831.8,8
5588.41,10127.3,3
43355.5,75905.9,4
35228.8,88641.7,7
17734.1,22445.2,3
4383.88,80626.1,6
76731.7,92789.4,9
85707.5,610.043,1
63448.6,21339.9,0
5652.82,97989.1,6
29574,43821.6,8
47307.5,97262,7
49600.6,72614.4,4
27063.3,55966.8,8
51165.2,9091.85,0
86084.2,15364,1
43364.7,90935,7
60268.1,38508,5
79084.7,6614.57,1
76045,86461.7,9
77751.7,28644.6,1
34031.7,83711.1,7
22614.3,53789.4,8
55886.9,81232.9,7
1613.2,99989.7,6
14014,35606.6,8
67073.3,1948.79,0
49540.7,1322.3,0
25419.2,91952.2,6
30859.5,94250.1,6
38817.1,56776.3,4
74058.6,83352,9
4603.66,35758.9,8
6407.09,97265.3,6
26885.7,41762.5,8
41604.9,34695.1,5
12847.1,24037.3,3
61785.4,79417.6,7
84289,23983,1
19059.9,46186.3,8
47957.3,36422.7,5
34949.6,73164.9,4
97925.4,1288.16,1
11043.7,23995.8,3
88440.4,87483,9
40684.4,40076.2,5
44397.3,3783.4,0
86530.8,70541.8,9
32153.7,2404.28,0
18161.5,32270.3,3
29600.1,88634.3,6
79501.3,19287.1,1
90535.6,54814.3,2
30326.7,13014.7,3
94170.8,6582.62,1
26178.4,83881.8,6
27900.4,48084.9,8
78428.7,59099.8,2
71324,31214.6,1
19848.5,60347.2,8
16718.4,53897.9,8
84224,60081,2
63832.2,27593.1,5
99012.5,29410.2,1
35743.4,38584.6,5
94994.7,61068.5,2
6049.12,37864.6,8
14669.4,13864.8,3
59479,35201.7,5
54057,62065.8,4
48782,21539.1,0
9244.56,30037.5,3
53851.6,27935.3,5
39177.8,90570.5,7
2633.47,8272.35,3
82006.2,18610.3,1
83221.4,62485.2,2
10941.6,33428.1,8
96158.9,17663.1,1
41343.6,30731,5
50981.5,43438.9,5
93185.9,82611.7,9
58037.9,33384.5,5
75113,58958.8,2
16247.9,31204.2,3
56832.3,69996.2,4
32050.4,91022.4,7
40820,14917.2,0
21234.6,19878.9,3
23380.4,38367.3,8
46494.4,54227.6,4
93802.6,56996,2
17964.6,45535.5,8
16880.9,91109.1,6
16837.6,61055.7,8
57796.3,62315,4
5861.44,28932.2,3
35367.1,92316.1,7
60859.3,80782.2,7
49602.4,39730.6,5
48359.9,78716.4,7
9100.7,95367.8,6
60355.7,18622.2,0
4376.33,12808.7,3
10710.4,40264.5,8
69199.1,25018.3,1
38504.9,56419.6,4
81346.3,60767.5,2
18520.8,24418.3,3
37141,48705.2,4
88420.6,24666.5,1
92768.2,77345.9,9
31951.3,96680.1,7
36878.6,67943.3,4
93655.4,78921.3,9
88650.7,16166.9,1
64352.1,7990.77,0
97995.4,69827.9,9
10422.6,79300,6
46230.8,7951.78,0
80436.9,3525.47,1
79533.1,57422.1,2
270.604,44533.5,8
61058.4,20512,0
23612.4,6472.36,3
66973.4,19451.4,1
86108.9,75852.2,9
9296.08,55767.3,8
41250.9,77872.6,7
66219.1,7815.47,0
98165.6,25692.8,1
25556,30479,3
97605.6,80378.2,9
8605.15,41798.3,8
85528.6,34922.3,2
29141.4,63940.1,4
36767.3,16161.8,0
48327.1,81169.6,7
84452.4,61565.5,2
99912,98467.1,9
23869.5,77092.1,6
18389.5,41141.7,8
996.351,20143.8,3
22361.8,98776.3,6
4164.53,94585.2,6
83819.2,2247.94,1
13673.3,62903,8
35079.9,34136,5
69647.1,99475.6,9
33271.2,92304.4,7
72844.2,84698.9,9
50883.8,53329,4
54646.5,56513.9,4
14444.1,20704.5,3
15372.5,19097.1,3
66496.7,20650,1
87839.5,11947.2,1
98874,143.216,1
84387.5,199.063,1
78546.8,72765.5,9
69454.1,35088.3,5
62708.8,59940.5,4
73953.8,71001,9
24823.2,70959,6
31246.8,38550.1,8
28777.4,73920.1,6
83467.2,24865,1
51408.8,70562.1,4
82453.5,72725.6,9
9918.33,68408.9,6
90540,44198.1,2
74260.8,96192.5,9
69396.5,28972.7,1
45207.5,46870.7,5
84904.5,96827.1,9
59320,7692.22,0
94955,99402.3,9
39557.7,82584.6,7
43387.9,69546.3,4
4187.19,89068.7,6
4479.23,22007.1,3
56774.9,88264.5,7
27249.3,8932.04,3
80957.9,35929.8,2
74361.2,19238.4,1
23286.4,35406.6,8
78465.7,93835.6,9
78721,776.61,1
80845.7,63642.8,2
79853.6,57231.7,2
2864.67,80311.7,6
7636.09,34825,8
54059.3,28587.5,5
75971.9,97413.2,9
46257.9,95276.4,7
91703.3,81827,9
72685.5,2002.65,1
90161.3,57258.9,2
13156.6,69139.9,6
27188.9,69174.2,6
8042.85,97505.4,6
6652.73,86771.1,6
31589.2,29309.6,3
39498.1,77255.9,7
19976.2,44708.3,8
48880.2,90752.3,7
55485,63865.4,4
89408.2,33335.4,2
7224.77,78851.2,6
75873.5,32430.5,1
94795.5,83368.6,9
280.695,10566.9,3
46454.1,91029.6,7
17625.5,66895.2,6
86801.4,92986.8,9
65606.3,35284.2,5
36382.3,76224.8,4
87083.7,96186.9,9
75924.1,55879.3,2
91306.5,94278.8,9
46759.9,94838.1,7
60323.9,40902.3,5
88282.5,41968.6,2
36035.3,81871.7,7
97506.9,66291.8,2
32374.4,83565.8,6
91389.7,14906.4,1
30942.2,61708.5,4
33259.7,61806.3,4
82721.9,13849.6,1
62418.9,66337.7,4
87380.1,71290.7,9
78899.5,16552,1
13246.7,90450.6,6
16550.8,37036,8
79016.7,6043.89,1
52002.4,54590.3,4
406.876,39314.6,8
90717,42624.4,2
91348,31574.7,1
50533.3,84303.6,7
98145,75919.1,9
34364.5,31393.4,5
5707.4,20292.2,3
75973.1,41483.4,2
15654,29758.5,3
58880.1,95658.3,7
95942.8,11403.8,1
23626.9,59891.4,8
91205.6,98149.3,9
72712.1,41163.8,2
87279.7,41933.2,2
66684.7,48962.8,2
77947,73558.5,9
39069.5,10081.3,0
95176.7,91861,9
18187.8,20330.1,3
78771.5,78676.5,9
96549,99760,9
49836,96036.7,7
81597.7,75637.1,9
36595.3,85038.6,7
91911.1,73400.3,9
64648.7,64039.9,4
15568,21991.1,3
22894.3,16267.6,3
47800,6691.97,0
28742.5,80743,6
92484.2,86541.8,9
31716.9,52930.3,8
93368.3,56668,2
25522.9,68459.8,6
63305.6,8167.32,0
77016.5,9018.64,1
62855.8,69050.7,4
59320.5,37327.5,5
60574.8,55259.1,4
59520.2,80975.1,7
82597.1,75674.5,9
48229.7,35509.2,5
87828.2,87676.2,9
81364.2,88435.7,9
39526,53445.4,4
56989.1,71792.6,4
78215.5,56219.2,2
90273.1,22464.6,1
40867.8,5729.21,0
98190.9,80132.5,9
12353,33393.7,8
53431.7,29659.5,5
11790.3,59872,8
22363.6,63291.3,8
69086.4,81411.1,9
44658.3,69830.6,4
3515.21,63094.7,8
43455.2,80907.1,7
98789,29243.1,1
89444.4,10599,1
45238.3,69528.2,4
86311.3,22121.3,1
49263.3,97590.8,7
73727.5,39400.7,2
49754.8,91965.1,7
48678.9,5808.63,0
20469.7,375.219,3
48022.6,97340.5,7
80247.2,4128.92,1
93086.5,11131.6,1
2299.73,21159.6,3
50016.1,7776.02,0
78135.6,1748.15,1
21815.3,59840.2,8
41057.5,46041.6,5
66998.7,35963.4,5
24065.6,91822.4,6
34518.8,47802.1,8
81995.9,63280.2,2
62042.5,63881.8,4
81037.2,52586,2
7585.45,66551.3,6
16499.5,82870.7,6
15654.3,95644.8,6
71035.2,26338.6,1
20745.9,87825.7,6
23059.8,41186.1,8
46031.8,12436.8,0
73546.2,10767.1,1
85434.9,53176.3,2
61668.5,82885.8,7
33625.5,96514.4,7
61180.2,12424.3,0
28777.1,49626.1,8
68474.5,20216.1,1
42696.4,10768,0
18054.4,75811.7,6
60936.2,45224.3,5
713.5,6612.91,3
76356.7,9383.82,1
77104.2,72416.8,9
51373.4,35888.2,5
90023.2,17658.3,1
85502.9,76347.6,9
66773.5,94237,7
99612.7,78923.5,9
22876.5,68496.4,6
40038.4,12235.3,0
84878.5,33473.6,2
96445.2,81111.6,9
80005.3,82692,9
40813,8220.86,0
99504.9,96415.1,9
46770.1,82848.8,7
47736.2,92614.6,7
40006,87865.4,7
1294.82,34130.2,8
61646.5,85484.5,7
8868.47,7466.96,3
78787.3,56611.1,2
13192.4,47738.1,8
20463.3,75139.2,6
81560.7,44062.4,2
96785.5,63539.4,2
25965.6,6593.01,3
69731.4,59000.2,2
34316.3,73850.4,4
3873.56,85228.5,6
19065.7,3312.61,3
89192.1,61792.8,2
12443,62759.4,8
88903.4,58505.4,2
75105.4,89565,9
91610.9,14250.1,1
75470.1,85822.6,9
98310.4,86397.9,9
68291.7,27461.1,1
31145,79017.5,6
41436.9,84980.1,7
47088.9,66571.5,4
95560.5,21228.7,1
28849.5,44990.9,8
78606.6,82006.8,9
81859.9,32781.1,1
8856.35,14872.5,3
15544.2,67109,6
55829.4,18101.7,0
45082,50842.4,4
77794.5,58256.9,2
37717.7,94940,7
50258,86155.2,7
44167.2,1496.24,0
60213.3,80242.6,7
28384.8,70634.5,6
46346.1,35403.2,5
6012.38,35566.4,8
80876.7,79578.5,9
84229.9,79890.5,9
76670.5,83359,9
81963.1,22098.3,1
70725.8,99645,9
14510.6,73543.3,6
92217.1,65174.2,2
34200.8,67211.5,4
92777.2,93533.9,9
86628.4,55651.7,2
57183.4,95947.7,7
66233.5,2022.39,0
27702.2,39050.7,8
48679.3,30366.8,5
21442.5,71059,6
16917,9109.24,3
41004.5,81052.6,7
76027.2,23639.3,1
26689.6,98714.8,6
7429.5,7864.8,3
9065.89,32377.6,8
76383.7,89069.2,9
93241.5,25240.7,1
46018,9350.8,0
55623.3,654.007,0
45963.4,98041,7
14042.4,21075.6,3
27764.5,86678.9,6
88999.3,94528,9
24840.7,45349.4,8
38200.7,59585.8,4
29595.8,82901.6,6
90614,89997,9
26318.3,48448.9,8
53785.1,96992.6,7
43792,6982.53,0
64339.9,17446.4,0
36519.2,51807.5,4
96277.6,15965.7,1
85187.2,1878.34,1
4790.58,47946.4,8
57236.8,18900.8,0
18504.2,71972,6
30842.9,71025.6,4
51749.5,36693.8,5
4577.21,97250.2,6
38001.2,78963.6,7
33669.2,89778.5,7
7212.69,28138.1,3
52620.4,61297.9,4
64345.4,39190,5
62767.8,86622.4,7
83807.5,25229,1
4159.7,23964.7,3
81950.5,65891.7,2
12450,16427.6,3
26514.8,85428.9,6
39796.5,33965.4,5
22565.3,67392.2,6
96803.9,7934.97,1
50272.7,90254.5,7
26757.9,33903.6,8
49345.8,14012.4,0
80378.5,25181.1,1
5882.09,66475,6
54529.8,92963.8,7
78264.1,3601.96,1
52979.9,86783,7
1833.56,37346.5,8
83309.2,24933.6,1
1218.19,34057.2,8
3458.95,91569,6
85277.9,42192.2,2
40781.9,97942.6,7
48926.1,43668.9,5
40047,31769.7,5
34323.1,44438.4,8
92352.3,87784.8,9
76276.9,78378.4,9
42392.2,58282.1,4
89692.1,33087.8,1
39741.8,26508.2,5
4493.88,1623.37,3
27243.8,94117.4,6
32423.8,88857.2,7
11812.3,67466.9,6
32857.7,89248.5,7
69773.5,34212.9,5
48753.4,23464.1,0
3011.04,6473.31,3
81177.4,73956.9,9
66595.6,91313.6,7
25239.5,1805.88,3
91469.1,98657.1,9
16714.5,66186.1,6
10125.3,5529.73,3
36265.6,10059.6,0
11118.6,49397.4,8
52987.7,39371.9,5
66505.1,98668.6,7
84184.7,76416.6,9
41630.6,32984.9,5
57130.2,30824.2,5
16993.7,86823.1,6
12070.5,98434.3,6
25939.6,73725.3,6
6110.6,80313.8,6
51576.8,96752.4,7
49233.6,77766.5,7
23250.1,34822.2,8
78864.7,87276.9,9
10640.5,69121,6
98043.3,94686.6,9
36433.2,29881.6,5
13451.6,98744.4,6
76884.6,62580.6,2
52099.2,80639.2,7
65165.9,48762.2,5
44165.4,37858.3,5
96986.1,91480.2,9
33386.8,6488.08,0
15553.4,59618.9,8
72414,86317.2,9
90971.7,93482,9
97774.1,77897.5,9
73321.1,34041.8,2
92890,13742.3,1
54485.5,45206.1,5
89027.7,64242.5,2
38510.6,9384.47,0
28868.5,50806.7,8
39520.6,94905.1,7
59731.3,70699.6,4
59563.8,40510.9,5
6133.8,3098.62,3
65374.3,69484.4,4
17990.4,63356.8,8
1080.74,44457.3,8
27910.7,88284.1,6
30812.7,39079.1,8
15999.8,13066.4,3
34176.9,74975.8,4
6798.09,5950.76,3
81107.3,52419.4,2
85977.4,61348,2
7844.22,17384.9,3
44207.9,18846.2,0
86565,98071.5,9
61894.3,64881.5,4
88914.8,67784.8,9
38547.2,23983.6,0
40934.1,96680.6,7
8026.82,10293.9,3
66242.9,60401.1,4
73729.8,90091.1,9
51455.2,35030.7,5
52035.6,17437,0
90035.2,68230.9,9
87067.1,30241.3,1
89375.9,15191.6,1
37020.5,7156.25,0
61110.1,24237.8,5
23426.3,99350.8,6
23997,51248.6,8
61654.3,96876.8,7
94379.7,41124.3,2
11186,19405.3,3
1022.61,94.731,3
77708.2,35684.8,2
64844.2,56326,4
87924.2,57532.4,2
11013.8,87944,6
72276.8,30756,1
75537.8,39317.7,2
86103.9,49559.7,2
60575.9,7371.28,0
83358.7,49166.9,2
13826.2,4989.25,3
36198.9,96694.5,7
83858.3,61238.6,2
48253.5,96175.2,7
95616.3,51278.2,2
15327,53321.9,8
37770.8,73289.8,4
41444.6,2166.68,0
81436.6,79028.6,9
63806.4,81918.5,7
4191.76,75610.2,6
45487.1,13537.6,0
9458.01,68912.7,6
64849,9719.21,0
54314.4,92971.8,7
79580,96274.3,9
80097.5,65510.2,2
91176.1,67236.7,9
50024.8,9216.6,0
41503,18726.7,0
87269,42828.4,2
48042.1,76376.8,7
85610.5,38784.8,2
39200.9,14045.7,0
45764,27050.5,5
16592.5,50013.3,8
39607,69561.6,4
63448.1,28724.6,5
88963.6,59127,2
27767.7,9882.56,3
77335.1,44661.1,2
92921.1,99118.1,9
75550.8,3067.52,1
74436.5,73151.5,9
47378.3,55416.1,4
75128.2,27396.6,1
37657.6,96515.8,7
1039.55,57710.2,8
52726.6,95294.9,7
81949,66504.6,9
47151.1,84744.6,7
25269.1,73942.9,6
13956.7,94782,6
62274.7,19514,0
64849.4,68913.3,4
48788.2,36259.8,5
71045.3,16999.2,1
36197.8,29004.4,5
14093.9,66883.4,6
66621.5,89061.4,7
37893.9,8660.54,0
39140.9,45383.6,5
13226,91970.3,6
1815.62,35624.2,8
35824.1,97926.5,7
23390.1,58187.3,8
92103.3,27824.1,1
52645.1,76885.5,7
19022,97718.1,6
6956.9,49578.9,8
61832.1,19650.4,0
64801.7,22613.2,0
19951.2,46307.8,8
90399.6,82704.7,9
47160.9,92678.4,7
44696.7,71444.2,4
48635.6,54432.7,4
82170,71003.2,9
41754.4,81828.3,7
75377.1,80515.1,9
29047.9,78598.3,6
42035.5,49584.3,4
29746.4,25951.7,3
4344.3,45260.9,8
5347.75,74053.9,6
64326.4,30051.4,5
7419.05,21644.8,3
4312.55,90519.5,6
41452.2,59664,4
32892.2,52489,8
54800.8,71992.9,4
48521.2,29654.1,5
32745.6,92696.8,7
77735.5,32904.7,1
66871.5,76931.6,9
18388.9,70228.6,6
58492.4,52792.8,4
41309.6,99244.7,7
80511.2,10382.1,1
33078.4,53231,8
78817,70934.9,9
33084.5,88250.2,7
54024,85585.9,7
88968.3,62389.7,2
14514.9,60753.9,8
1796.09,63585.4,8
20029.8,85994.3,6
8639.55,29276.1,3
284.171,91318.8,6
87073.8,23434.9,1
12016.5,53415.3,8
52220.3,46508.4,5
50792.4,60308.9,4
94982.9,90864.2,9
70290.7,90202.2,9
64934.7,73572.1,4
61440.7,37478.6,5
43000.3,57008.9,4
24458.6,7700.1,3
69654.4,48787.6,2
23860,43933.4,8
3226.06,47610.5,8
63536.9,64899.6,4
21101,37016.6,8
48358.5,95664.3,7
37086.7,45567.4,5
99619.7,8997.2,1
340.977,20788.8,3
8535.45,89233.2,6
50018.1,79409.4,7
91604.2,95511.1,9
31236.8,24564,3
59695.8,55817.4,4
89956.6,44416.9,2
99122.7,74710.6,9
86917.7,59680.8,2
73615.8,87007.1,9
79114.1,54668.9,2
91888,20431,1
24144.1,64269.5,8
86579.1,14153,1
58494.9,85959.9,7
44941.3,34320.1,5
87907.8,93429.8,9
64982.8,88242.3,7
32424.3,57802.7,4
73525.5,38604.9,2
51109.8,99981.5,7
26709.4,21092.6,3
18032.6,23493.5,3
26293.6,42933.2,8
75699.8,53637,2
85085,355.267,1
94013.6,17051.8,1
39875.8,83680.3,7
64533.3,11673,0
91378,85122,9
41978.1,36549.9,5
73286.6,56749.3,2
1753.4,3976.66,3
79898.7,40874.8,2
13113,89300.4,6
72497.5,37385.1,2
13482.6,5025.98,3
64036.4,62582.7,4
74174.7,64778.7,2
44954.5,11523,0
37117.1,60846.9,4
52504.2,29213.8,5
23575.8,30483.9,3
6556.04,68636,6
35187.7,30377.5,5
53690.8,61715.9,4
988.482,69704.8,6
69507.6,44100.1,2
58077.1,50388.5,5
1486.62,11596,3
61204.7,28093.5,5
2237.48,88946.1,6
91596.7,57736.9,2
46185.5,14046.8,0
93043.7,69279.8,9
37823.3,25568.9,0
37489.8,92638.2,7
21652.8,22487.1,3
41875.6,37720.6,5
44380.1,60320.5,4
89360.5,93871.9,9
94048.6,554.439,1
85632.8,58189.2,2
40119.6,64163,4
56944.8,20485.3,0
8471.63,19223.6,3
22746.2,59002.6,8
28262.3,52622.6,8
45141.6,53951.2,4
18599,85537.7,6
73587.1,7716.67,1
89039.9,34553.3,2
97021.5,76562.3,9
54745.4,82559.6,7
90033.3,21667.5,1
51967.7,49207.9,5
79679.8,95722.4,9
50238.1,56047.2,4
42321.8,49818.3,4
53343.7,75813.2,7
98436.1,82570.4,9
95115.5,14661.4,1
16660.2,39685.5,8
42356.6,95988.5,7
76369.2,95180.1,9
34242.9,59047.6,4
88268.9,33194.4,2
17360.9,26261.2,3
26525.4,89966.3,6
78181,54908.6,2
54641.6,16170.2,0
33110,20811.2,3
41766.5,56918,4
16802.4,81881.6,6
47534.2,21147.5,0
62281.1,3283.6,0
45755.8,6400.15,0
70216.4,53622.3,2
61454,8343.72,0
22581,41784.8,8
83449.8,52423.3,2
42641.3,33583.7,5
23161.1,4700.01,3
23887.5,28652,3
78794,80045.6,9
37693,2512.11,0
47114.1,89856.3,7
72955.4,7665.87,1
67899.9,59073.7,2
84962.7,47192.5,2
24372.7,85738.8,6
76495.2,65821.3,2
2779.69,40869.8,8
13931,46167.6,8
90331.6,17926,1
41309.5,33172.4,5
3078.71,16252,3
43782.2,79725.6,7
25714.2,61727.1,8
39432.2,57440.3,4
44525.5,74654,4
35502.2,95690.6,7
50706.2,17713.7,0
66505.6,38901.4,5
5201.65,31946.7,3
84835.8,48336.3,2
40670.1,91246.7,7
62839.7,34981.4,5
55479.6,42377.4,5
32192.1,60554.4,4
98046.2,38454.1,2
5164.35,35945.8,8
22298.4,34041.6,8
50735.6,7313.33,0
9183.97,56219.7,8
86904.5,46540.5,2
18589.8,92777.1,6
64511.5,63252.1,4
79737.6,51589.3,2
89756.1,30243.1,1
93610.1,21244.3,1
16091.3,28318.4,3
29123,47257.4,8
11039.9,89341.5,6
95736.2,12855.3,1
63654.7,63388.7,4
28890.2,89913.1,6
65473.7,25389.4,5
59169.1,29603.6,5
15791.7,34758,8
53822.5,64866.7,4
83406.4,67206.4,9
29891.1,33219.6,8
55536.5,84331,7
52318.7,76084.1,7
57042.7,64476.5,4
85636.4,43901.4,2
69754.3,83394.7,9
64848.9,6234.96,0
48594.5,59551.2,4
28962.5,60808.5,8
90399.8,60435.1,2
1893.14,51677.4,8
28643.2,53694.3,8
72723.6,12064.5,1
3453.11,99652.1,6
17579.5,86716,6
27164.8,57450.9,8
33861.4,18966.3,0
46957.3,78939.4,7
77028.5,72230.7,9
88730.2,24417,1
38240.5,19422.6,0
32566.4,22636.8,3
3963.43,92838.6,6
77375.5,30786.7,1
64643.4,251.807,0
76249.4,53038.7,2
12926.2,38676.8,8
10883.8,54250.7,8
28116.4,68422.4,6
92731.5,4191.77,1
33389,46865.5,8
72468.2,18175.6,1
21039.1,14931.3,3
18807.6,27457.4,3
99280.9,4145.85,1
26801.3,42136.3,8
93416.2,27216.7,1
34732.6,50963.8,4
6663.24,9009.12,3
18576,26186.8,3
51859.3,53516.7,4
76301.3,45040.5,2
70451.8,70758.3,9
96203.8,33002.7,1
35966.3,69572.4,4
37326.4,82857.7,7
8975.77,69433.3,6
15547.4,55057.6,8
50618.3,67787.1,4
56144.9,54220.3,4
51153.4,77867.8,7
26862,16094.2,3
1260.88,13187.6,3
64507.4,72105.3,4
62958.7,6862.09,0
77260.2,51623.3,2
24008,58658,8
41592.4,69735.5,4
49568.9,3598.04,0
64462.7,71138.7,4
64706.6,91467.3,7
33311.2,22803.6,3
51028.1,80685,7
68679.5,42475.5,2
16757.1,16908,3
43675.3,89735.2,7
42509,93484.8,7
46848.2,3671.54,0
26124.3,1192.15,3
19887.6,46078.2,8
47476.7,99071.3,7
13933.2,58679.4,8
11214.8,35276.6,8
65748.1,56985,4
33060.8,67118.2,4
68422.1,21556.7,1
39428.5,40479.9,5
88105.2,65047.8,2
69994.2,17415.2,1
98732.4,30923.9,1
50775.7,10937.9,0
24720.7,16750.2,3
78063,92670.8,9
67736.6,79327.5,9
16422.3,43998.8,8
10301,92427.2,6
68618.5,10100.5,1
73797,30342.3,1
92036,6364.92,1
31134.9,85254.6,6
10330.9,27382.3,3
17472.4,89252.7,6
47986.4,85604.8,7
32644.3,66905,4
10063,43037.9,8
25783.1,27172,3
11917.4,38831.3,8
17257.8,68321,6
51738.3,45833.6,5
